id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2,likert_scale_Q3
2549,2025-05-21,6181,,3,3,3
1381,2025-05-21,5192,,2,2,2
3757,2025-05-21,4717,,3,3,3
3118,2025-05-21,4628,,3,3,3
4458,2025-05-21,7048,,5,3,5
1384,2025-05-21,4608,,5,5,5
881,2025-05-21,2786,,3,3,3
251,2025-05-21,1334,,4,3,4
4259,2025-05-21,592,2061,5,3,5
4015,2025-05-21,7172,,5,3,4
1600,2025-05-21,7181,,5,3,4
2857,2025-05-21,602,,5,3,4
2067,2025-05-21,2314,,1,3,3
4975,2025-05-21,3777,,1,3,1
5238,2025-05-21,6256,,1,3,3
2789,2025-05-21,6255,,5,5,5
1473,2025-05-21,4164,,3,3,3
319,2025-05-21,4686,,3,3,3
5465,2025-05-21,3285,,3,3,3
6394,2025-05-21,7127,,3,3,3
2233,2025-05-21,2828,,3,3,3
5012,2025-05-21,2677,,5,3,5
1494,2025-05-21,1081,3675,2,2,2
4376,2025-05-21,5157,,3,3,3
4519,2025-05-21,2652,,5,3,4
1409,2025-05-21,1411,,5,3,4
6153,2025-05-21,2417,2899,3,3,3
5738,2025-05-21,6148,,3,3,3
6089,2025-05-21,4989,,3,3,3
851,2025-05-21,484,,1,3,1
165,2025-05-21,984,3953,3,3,3
109,2025-05-21,3154,,5,5,3
1288,2025-05-21,4027,,3,3,3
934,2025-05-21,1515,,3,5,3
2924,2025-05-21,4059,,5,3,4
1558,2025-05-21,6253,6464,3,3,3
5576,2025-05-21,553,,3,3,3
1632,2025-05-21,1893,,1,3,1
1235,2025-05-21,7179,,3,3,3
6677,2025-05-21,6944,,3,3,3
6980,2025-05-21,1272,,5,5,5
594,2025-05-21,4776,,5,3,4
322,2025-05-21,5515,,2,2,2
4733,2025-05-21,6334,,3,3,3
6530,2025-05-21,3984,,1,3,2
303,2025-05-21,1868,,1,3,2
6118,2025-05-21,4410,,3,3,3
5285,2025-05-21,5224,,1,3,3
2197,2025-05-21,618,,3,3,3
5155,2025-05-21,1428,,3,3,3
2246,2025-05-21,7144,,5,3,5
4070,2025-05-21,1256,,5,3,4
2273,2025-05-21,3848,,3,3,3
3601,2025-05-21,1017,,5,5,3
1593,2025-05-21,385,,3,3,2
2022,2025-05-21,2004,,2,3,2
2160,2025-05-21,6173,,3,3,3
2987,2025-05-21,2659,,5,5,3
6920,2025-05-21,1273,,3,3,3
4375,2025-05-21,6220,,5,3,4
4292,2025-05-21,2528,,1,3,1
3042,2025-05-21,2822,,3,3,4
2195,2025-05-21,6018,,3,3,3
1821,2025-05-21,6972,,5,3,4
1660,2025-05-21,4538,,3,3,3
1866,2025-05-21,2637,,3,3,3
6942,2025-05-21,3612,,5,3,4
5436,2025-05-21,6763,,3,3,2
3312,2025-05-21,671,5833,1,3,2
5183,2025-05-21,252,,5,5,5
5865,2025-05-21,2275,,5,3,4
3271,2025-05-21,5798,,1,3,1
6646,2025-05-21,4715,,5,3,4
5341,2025-05-21,166,,3,3,3
5641,2025-05-21,5881,,4,3,4
5909,2025-05-21,99,,3,3,3
5758,2025-05-21,3301,,3,3,2
1280,2025-05-21,490,,3,3,3
96,2025-05-21,2513,,3,3,3
5859,2025-05-21,5690,,3,3,2
254,2025-05-21,783,,5,5,5
4920,2025-05-21,6125,,3,3,3
1886,2025-05-21,3889,,3,3,3
787,2025-05-21,2929,,5,3,4
4572,2025-05-21,5562,,5,5,5
5123,2025-05-21,3671,,5,3,4
4320,2025-05-21,5856,,1,3,1
361,2025-05-21,5032,,3,3,3
2485,2025-05-21,6175,,3,3,3
5379,2025-05-21,6282,,5,3,5
6684,2025-05-21,5674,,2,3,2
1063,2025-05-21,4701,,3,3,3
5539,2025-05-21,1024,,3,3,3
6292,2025-05-21,4439,,2,3,2
1331,2025-05-21,5696,,3,3,1
5137,2025-05-21,6104,,1,3,1
2370,2025-05-21,3045,,3,3,3
2696,2025-05-21,6970,,3,3,3
4909,2025-05-21,1615,,3,3,3
4083,2025-05-21,3,,5,5,5
6093,2025-05-21,3053,,3,3,3
3244,2025-05-21,4125,,3,3,3
2713,2025-05-21,6985,,3,3,2
4640,2025-05-21,3468,,4,3,3
6569,2025-05-21,2921,,3,3,3
4102,2025-05-21,5240,,5,5,3
674,2025-05-21,6307,,3,3,3
1633,2025-05-21,4726,,3,3,4
3199,2025-05-21,774,,3,3,3
6939,2025-05-21,4915,,1,3,1
1495,2025-05-21,3629,,1,3,3
3401,2025-05-21,335,,5,3,4
3067,2025-05-21,1589,,5,5,5
2296,2025-05-22,6167,,5,5,5
4871,2025-05-22,1317,,5,3,3
580,2025-05-22,4835,,1,3,3
3588,2025-05-22,3605,,3,3,3
2469,2025-05-22,4587,,4,3,3
3341,2025-05-22,4438,,3,3,3
306,2025-05-22,1304,3618,5,5,5
2804,2025-05-22,969,,2,3,2
1862,2025-05-22,4360,,5,3,4
3107,2025-05-22,2184,,5,3,4
6158,2025-05-22,1304,5609,5,5,5
2966,2025-05-22,1342,,4,3,5
1932,2025-05-22,1603,,5,5,5
4147,2025-05-22,6923,,2,3,2
6557,2025-05-22,6023,,4,3,3
1030,2025-05-22,822,,3,3,3
5034,2025-05-22,4083,,3,3,3
816,2025-05-22,5583,,3,3,3
6829,2025-05-22,3041,,5,3,4
3143,2025-05-22,693,,3,3,3
3666,2025-05-22,1304,5609,5,5,5
5300,2025-05-22,1846,,3,3,3
5277,2025-05-22,5946,,5,3,5
3520,2025-05-22,1288,,3,3,3
2458,2025-05-22,6010,,3,3,3
3561,2025-05-22,1766,,3,3,3
626,2025-05-22,6142,,3,3,4
2497,2025-05-22,2972,4387,4,3,4
4017,2025-05-22,1853,,3,3,3
378,2025-05-22,4191,,2,3,3
26,2025-05-22,5553,,3,3,3
5354,2025-05-22,1304,5609,5,5,5
6760,2025-05-22,2614,,3,3,3
2408,2025-05-22,2160,,5,3,5
5021,2025-05-22,5529,,3,3,3
5107,2025-05-22,967,,2,3,2
1923,2025-05-22,1959,3446,5,3,3
6266,2025-05-22,2357,1325,4,3,3
5726,2025-05-22,2145,,3,3,3
1352,2025-05-22,4849,,5,3,4
5573,2025-05-22,1183,,5,3,4
5950,2025-05-22,3202,,5,3,3
5330,2025-05-22,3227,,5,3,5
2513,2025-05-22,540,,2,3,2
325,2025-05-22,7058,,2,3,2
6161,2025-05-22,5754,,3,3,3
4245,2025-05-22,6101,,4,3,4
6048,2025-05-22,6079,,3,3,3
3623,2025-05-22,5955,,5,5,4
5676,2025-05-22,4293,,3,3,3
6827,2025-05-22,3700,1230,5,4,5
1896,2025-05-22,6322,,3,3,3
6895,2025-05-22,3831,,3,3,3
4958,2025-05-22,422,,5,4,4
4039,2025-05-22,3068,,3,3,3
1987,2025-05-22,1638,,3,3,3
2028,2025-05-22,2587,,3,3,3
5071,2025-05-22,928,,5,5,3
4295,2025-05-22,1251,,3,3,3
1601,2025-05-22,1779,,3,3,3
5848,2025-05-22,4729,,4,3,3
3026,2025-05-22,2124,,2,3,2
4237,2025-05-22,619,,3,3,3
2964,2025-05-22,2925,,5,3,4
5315,2025-05-22,5303,,5,3,4
798,2025-05-22,5125,,3,3,1
162,2025-05-22,951,,3,3,3
1073,2025-05-22,6226,,5,3,4
5418,2025-05-22,2330,,1,1,1
3784,2025-05-22,5204,,4,3,3
4270,2025-05-22,3576,,5,3,4
4080,2025-05-22,1434,,3,3,3
5561,2025-05-22,4508,,3,3,3
6431,2025-05-22,3430,,5,3,4
225,2025-05-22,5452,,3,3,3
4423,2025-05-22,6668,,3,3,3
3728,2025-05-22,2162,,5,3,4
17,2025-05-22,6668,,4,4,3
3660,2025-05-22,4281,,5,3,4
4776,2025-05-22,3538,,5,3,4
3706,2025-05-22,2673,,5,5,5
5194,2025-05-22,4804,,3,3,3
5674,2025-05-22,3479,,5,5,5
4793,2025-05-22,2038,,3,3,3
4301,2025-05-22,5442,,5,3,4
3750,2025-05-22,2586,,5,3,4
4877,2025-05-22,43,,3,3,3
3873,2025-05-22,441,,5,3,4
679,2025-05-22,3997,,3,3,2
5,2025-05-22,3964,,3,3,3
440,2025-05-22,4127,,3,3,3
6854,2025-05-22,5190,,3,3,3
2754,2025-05-22,591,,2,3,2
219,2025-05-22,4598,,3,3,3
5743,2025-05-22,4678,,5,5,3
301,2025-05-22,2431,,4,3,3
4845,2025-05-22,2260,,3,3,2
1724,2025-05-22,2085,,3,3,3
2332,2025-05-22,1723,,3,3,3
3980,2025-05-22,468,,1,3,1
4003,2025-05-22,4553,,1,3,1
3383,2025-05-22,5001,,5,3,4
2057,2025-05-22,5997,,3,3,3
18,2025-05-22,3948,,3,3,1
659,2025-05-22,7062,,3,3,3
6221,2025-05-22,1420,,3,3,1
6526,2025-05-22,5843,,3,3,3
4454,2025-05-22,1049,,3,3,3
6751,2025-05-22,2994,,5,3,4
1860,2025-05-22,3641,,5,4,5
3490,2025-05-22,3518,,2,3,2
4900,2025-05-22,2231,,5,3,4
717,2025-05-22,661,,5,5,5
4819,2025-05-22,3004,,3,3,3
6865,2025-05-22,3102,,3,3,1
2767,2025-05-22,661,,5,3,3
2600,2025-05-22,5197,,5,3,5
3106,2025-05-22,6135,,5,3,4
282,2025-05-22,4259,,3,3,3
3436,2025-05-22,3571,,2,3,2
1528,2025-05-22,6499,5741,4,3,4
5144,2025-05-22,3212,,3,3,3
3098,2025-05-22,6317,,2,3,2
3292,2025-05-22,4180,,3,3,3
4334,2025-05-22,5601,,4,3,5
6716,2025-05-22,2988,,5,3,4
6668,2025-05-22,3586,,1,3,3
3553,2025-05-22,3335,,5,3,4
4584,2025-05-22,1614,,5,3,3
5203,2025-05-22,6783,,3,3,3
5681,2025-05-22,6935,,5,3,4
1227,2025-05-22,1472,,5,3,4
4496,2025-05-22,5658,,3,3,3
2503,2025-05-22,6432,,1,3,1
1876,2025-05-22,3923,,3,3,2
2319,2025-05-22,5891,,2,3,2
4700,2025-05-22,1226,,5,3,4
2823,2025-05-22,6073,,4,3,3
3006,2025-05-22,2839,,3,3,3
4979,2025-05-22,4543,,3,3,3
5838,2025-05-22,5744,,3,3,3
5538,2025-05-22,4448,,3,3,3
2500,2025-05-22,1599,,4,4,3
5128,2025-05-22,6223,,4,3,3
6051,2025-05-22,3525,,5,3,4
12,2025-05-22,2225,,4,3,5
2163,2025-05-22,3458,,5,5,3
5847,2025-05-22,388,,5,3,4
4396,2025-05-22,6169,,4,4,3
1444,2025-05-22,4930,,3,3,1
5876,2025-05-22,4534,,2,3,2
4694,2025-05-22,1781,,2,3,2
4767,2025-05-22,1679,,5,3,4
4284,2025-05-22,184,,5,3,4
1623,2025-05-22,6366,,5,5,5
6890,2025-05-22,2940,,3,3,3
790,2025-05-22,6787,,3,3,3
6359,2025-05-22,3261,,1,1,1
4379,2025-05-22,1879,,3,3,3
1610,2025-05-22,3732,,4,3,3
2906,2025-05-22,2856,,3,3,1
5881,2025-05-22,2399,,3,3,3
416,2025-05-22,7243,,5,3,4
3570,2025-05-22,7117,,3,3,1
3713,2025-05-22,1315,,3,3,3
3438,2025-05-22,3428,,5,3,3
1567,2025-05-22,778,1709,3,3,3
852,2025-05-22,6422,,4,4,4
1289,2025-05-22,1988,,3,3,3
640,2025-05-22,278,,3,3,5
2040,2025-05-22,2750,,2,3,2
584,2025-05-22,3550,,3,3,3
3790,2025-05-22,5712,,3,3,3
992,2025-05-22,1490,,1,3,3
1986,2025-05-22,3086,,1,3,3
5799,2025-05-22,4951,,3,3,4
5521,2025-05-22,6397,,1,1,1
2200,2025-05-22,1877,,5,3,4
6527,2025-05-22,6210,,1,1,1
758,2025-05-22,3945,,1,1,1
3070,2025-05-22,5271,,3,3,3
3959,2025-05-22,5205,,1,1,1
4209,2025-05-22,1089,,3,3,3
3485,2025-05-22,4036,,5,5,3
4541,2025-05-22,3247,3247,5,3,5
2114,2025-05-22,1274,,3,3,3
4010,2025-05-22,5432,,3,3,1
1281,2025-05-22,1164,,3,3,3
6680,2025-05-22,5377,,3,3,3
3931,2025-05-22,6414,,1,3,1
3403,2025-05-22,2120,,5,3,4
5374,2025-05-22,5573,6203,4,4,4
6767,2025-05-22,150,,3,3,4
2947,2025-05-22,5272,,5,5,5
5802,2025-05-22,7132,4351,4,3,4
748,2025-05-22,1050,,3,3,3
3060,2025-05-22,1356,1356,4,3,4
3087,2025-05-22,3284,,1,3,1
6882,2025-05-22,1473,,3,3,1
32,2025-05-22,2277,,5,5,3
1341,2025-05-22,726,,3,3,1
2351,2025-05-22,3565,,4,3,5
2113,2025-05-22,6745,,1,3,1
3293,2025-05-22,5123,,1,1,1
6454,2025-05-22,3034,2065,3,3,4
979,2025-05-22,852,266,5,3,5
1358,2025-05-22,1022,,3,3,3
3661,2025-05-22,3472,,3,3,3
4977,2025-05-22,4496,,3,3,3
1700,2025-05-22,5195,,2,3,3
4948,2025-05-22,515,,3,3,3
5276,2025-05-22,3565,,4,3,5
6038,2025-05-22,58,,1,1,1
6024,2025-05-22,10,,1,3,1
2111,2025-05-22,4151,2678,4,3,5
1891,2025-05-22,5237,,4,3,5
1928,2025-05-22,1130,,3,3,3
6050,2025-05-22,858,,5,4,5
929,2025-05-22,1134,,3,3,3
99,2025-05-22,6652,,3,3,3
3528,2025-05-22,4476,,5,3,4
831,2025-05-22,6663,,2,3,2
1967,2025-05-22,4179,,5,3,5
1200,2025-05-22,6353,,5,3,4
2441,2025-05-22,4820,,5,3,4
4263,2025-05-22,2610,,5,4,5
3283,2025-05-22,2745,,3,3,3
6727,2025-05-22,5322,,3,3,3
3814,2025-05-22,2955,,3,3,3
3179,2025-05-22,6443,,5,3,4
5319,2025-05-22,3161,,1,3,1
2294,2025-05-22,2836,,3,3,3
4058,2025-05-22,6070,,3,3,4
1527,2025-05-22,6622,,3,3,1
3139,2025-05-22,6652,,3,3,3
2329,2025-05-22,1871,,5,3,3
578,2025-05-22,4222,,1,3,1
398,2025-05-22,1725,1725,5,3,3
6021,2025-05-22,3115,,3,3,3
5179,2025-05-22,5344,,5,3,4
3075,2025-05-22,4113,,2,3,2
445,2025-05-22,906,,1,1,1
2858,2025-05-22,4652,,3,3,3
4000,2025-05-22,3268,,2,3,2
1486,2025-05-22,3495,2831,4,3,5
6114,2025-05-22,1185,,5,3,4
4703,2025-05-22,4415,,3,3,3
5614,2025-05-22,5982,,3,3,1
2828,2025-05-22,6964,,3,3,1
6770,2025-05-22,7211,,3,3,3
2204,2025-05-22,4757,3153,5,2,5
4370,2025-05-22,1318,,3,3,4
163,2025-05-22,1677,,1,3,1
6921,2025-05-22,1252,,3,3,3
72,2025-05-22,5902,,5,3,3
3053,2025-05-22,2546,5825,4,2,2
6566,2025-05-22,5728,2842,1,1,1
5603,2025-05-22,579,,1,1,1
1197,2025-05-22,6048,,1,1,1
2421,2025-05-22,460,,3,3,3
5352,2025-05-22,5536,,3,3,1
5933,2025-05-22,443,,5,3,3
3842,2025-05-22,2112,,1,3,1
2832,2025-05-22,5055,,5,3,5
5625,2025-05-22,5109,,5,3,3
4360,2025-05-22,4777,,5,3,4
2400,2025-05-22,6427,,5,3,3
263,2025-05-22,6777,,3,3,3
3716,2025-05-22,3500,,1,3,1
5777,2025-05-22,3842,,1,3,1
6841,2025-05-22,6823,,5,3,3
4913,2025-05-22,6058,71,2,3,2
3786,2025-05-22,998,4434,4,4,4
4206,2025-05-22,2115,,3,3,3
1118,2025-05-22,2875,,4,3,3
1941,2025-05-22,3190,,5,3,5
3369,2025-05-22,2683,,3,3,4
3854,2025-05-22,1002,,3,3,3
1893,2025-05-22,2303,,3,3,3
636,2025-05-22,5752,,3,3,3
6803,2025-05-22,6765,238,2,3,2
3247,2025-05-22,6790,2795,4,4,4
79,2025-05-22,2454,,4,3,3
4983,2025-05-22,4464,,5,5,5
5729,2025-05-22,5274,,3,3,3
4941,2025-05-22,3482,,1,3,3
993,2025-05-22,2770,4570,5,1,1
6623,2025-05-22,5487,,5,3,3
4234,2025-05-22,6140,2893,3,3,3
2033,2025-05-22,5413,,5,4,5
3719,2025-05-22,1672,,5,3,3
4239,2025-05-22,2303,,3,3,3
2806,2025-05-22,1976,,3,3,3
2309,2025-05-22,6090,,4,3,3
5099,2025-05-22,4599,,3,3,3
2236,2025-05-22,3988,,1,3,1
4650,2025-05-22,6277,,3,3,3
3055,2025-05-22,6593,,5,3,4
5132,2025-05-22,2226,,3,3,3
4413,2025-05-22,215,,5,3,3
5040,2025-05-22,6221,,5,3,3
5684,2025-05-22,1301,,1,3,1
4367,2025-05-22,6857,,3,3,3
2654,2025-05-22,128,,3,3,4
1858,2025-05-22,3371,4600,5,5,5
1370,2025-05-22,2343,,5,4,5
3665,2025-05-22,6994,,5,5,5
3540,2025-05-22,1057,,5,3,4
5653,2025-05-22,6258,,5,3,4
2948,2025-05-22,4356,,3,3,2
1078,2025-05-22,1946,,1,3,1
4719,2025-05-22,1106,3656,3,3,3
156,2025-05-22,2104,,1,3,3
1778,2025-05-22,4319,,3,3,3
3149,2025-05-22,6723,,5,3,3
935,2025-05-22,5386,,1,1,1
6766,2025-05-22,2837,,5,5,3
6911,2025-05-22,2015,3419,3,3,3
2398,2025-05-22,5286,,3,3,3
2223,2025-05-22,1691,,1,3,1
3344,2025-05-22,1623,,3,3,3
4374,2025-05-22,4054,,3,3,3
3692,2025-05-22,2965,,4,4,5
2399,2025-05-22,6166,,5,5,5
589,2025-05-22,5568,5568,2,2,2
4675,2025-05-22,6132,,5,3,4
627,2025-05-22,1991,,5,3,3
6797,2025-05-22,4946,,1,3,1
2691,2025-05-22,4358,,2,2,2
6444,2025-05-22,3658,,3,3,3
1051,2025-05-22,4770,,5,3,4
4410,2025-05-22,976,,3,3,5
2960,2025-05-22,1451,,1,3,1
2773,2025-05-22,3631,,5,5,4
345,2025-05-22,4674,,3,3,3
6001,2025-05-22,2700,,1,3,1
4285,2025-05-22,746,,3,3,3
1072,2025-05-22,1358,,3,3,4
3191,2025-05-22,1358,6655,3,3,4
6867,2025-05-22,1028,,3,3,3
1431,2025-05-22,4990,,5,3,3
806,2025-05-22,959,,3,3,3
3308,2025-05-22,1461,3618,4,3,4
6761,2025-05-22,6587,,5,3,3
4689,2025-05-22,620,,5,3,3
4230,2025-05-22,3989,762,3,3,5
3889,2025-05-22,7084,,1,3,3
1379,2025-05-22,2278,3622,5,4,5
4930,2025-05-22,3851,,4,3,3
2486,2025-05-22,3947,6889,2,2,2
2624,2025-05-22,4886,,3,3,4
1279,2025-05-22,5952,,1,3,1
5589,2025-05-22,1613,,5,5,4
3593,2025-05-22,6321,,5,3,3
4252,2025-05-22,6072,,1,3,3
4726,2025-05-22,6456,,5,3,3
5914,2025-05-22,6257,,3,3,4
4487,2025-05-22,3920,,4,3,3
4366,2025-05-22,7184,,3,3,3
4534,2025-05-22,2709,,5,3,3
5186,2025-05-22,870,,5,5,4
33,2025-05-22,4830,,3,3,3
635,2025-05-22,3776,,3,3,3
1723,2025-05-22,3341,,1,3,3
2026,2025-05-22,6782,5003,4,3,5
5286,2025-05-22,824,,1,3,1
396,2025-05-22,87,,1,3,1
2975,2025-05-22,2135,,3,3,3
4671,2025-05-22,5418,,3,3,3
1922,2025-05-22,4877,,1,3,3
3679,2025-05-22,4877,,3,3,3
2090,2025-05-22,5969,,5,4,5
3781,2025-05-22,5612,,3,3,3
4706,2025-05-22,4373,,5,3,3
6726,2025-05-22,4328,,3,3,3
1259,2025-05-22,3933,,5,3,3
6463,2025-05-22,5359,,3,3,1
3702,2025-05-22,1701,,5,3,3
2412,2025-05-22,4964,,2,3,2
1845,2025-05-22,2548,,4,5,2
4737,2025-05-22,1298,,4,3,3
1737,2025-05-22,6845,,5,3,3
4040,2025-05-22,896,,5,3,3
2709,2025-05-22,1178,,5,3,4
5257,2025-05-22,6804,,5,3,4
2494,2025-05-22,6735,,1,3,3
1942,2025-05-22,243,,3,2,2
4646,2025-05-22,1574,,5,4,5
4712,2025-05-22,6628,,4,3,5
5125,2025-05-22,245,,3,3,3
4221,2025-05-22,5298,,3,3,3
5504,2025-05-22,842,4504,5,5,4
6789,2025-05-22,3802,,5,3,4
3020,2025-05-22,7061,,5,3,4
2898,2025-05-22,36,,3,3,3
6010,2025-05-22,5640,,2,3,2
2288,2025-05-22,4473,,3,3,3
5967,2025-05-22,7044,,5,3,3
3794,2025-05-22,2100,,5,5,3
3157,2025-05-22,4737,,5,3,3
3659,2025-05-22,2727,,4,3,3
4997,2025-05-22,111,,3,3,3
5207,2025-05-22,6396,,4,4,4
1049,2025-05-22,3721,,3,3,3
397,2025-05-22,3147,,3,3,3
1612,2025-05-22,125,71,2,2,2
3538,2025-05-22,245,,5,3,4
811,2025-05-22,3112,3112,3,3,5
1872,2025-05-22,3710,,1,3,3
6309,2025-05-22,2917,,3,3,3
1330,2025-05-22,22,22,5,3,5
2211,2025-05-22,3107,,3,3,3
5794,2025-05-22,4409,,3,3,3
1137,2025-05-22,534,,5,3,3
237,2025-05-22,6814,,5,3,4
6039,2025-05-22,3694,,4,5,5
1102,2025-05-22,3064,,5,3,3
6320,2025-05-22,3669,,4,3,4
6393,2025-05-22,5314,,3,3,3
1543,2025-05-22,6075,,1,2,2
4751,2025-05-22,4811,,4,3,3
6876,2025-05-22,7069,,5,3,3
262,2025-05-22,155,,3,3,3
6464,2025-05-22,2582,,3,3,3
4888,2025-05-22,189,,3,3,3
1605,2025-05-22,3758,,1,1,1
4298,2025-05-22,6674,,5,3,3
5908,2025-05-22,2041,,1,3,3
6434,2025-05-22,1225,,3,3,3
1467,2025-05-22,4481,,1,3,1
1716,2025-05-22,6807,,5,3,3
4438,2025-05-22,2581,,3,3,3
309,2025-05-22,1861,,1,3,3
3536,2025-05-22,3878,,5,3,3
170,2025-05-22,2597,,3,3,2
4398,2025-05-22,5258,,1,3,3
3035,2025-05-22,3807,,3,3,3
4089,2025-05-22,5021,,1,3,3
889,2025-05-22,5786,,1,3,3
1180,2025-05-22,5633,,3,3,3
3846,2025-05-22,543,,5,5,5
2925,2025-05-22,2800,1189,1,1,2
4905,2025-05-22,593,,3,3,3
5949,2025-05-22,2006,,3,3,3
780,2025-05-22,2543,,3,3,3
910,2025-05-22,871,,3,3,3
2133,2025-05-22,5624,,5,5,5
4278,2025-05-22,3448,,5,4,5
565,2025-05-22,3280,,3,3,3
5410,2025-05-22,1121,,4,4,3
1809,2025-05-22,509,,1,3,3
6660,2025-05-22,2790,,3,3,3
54,2025-05-22,6893,,5,3,3
4868,2025-05-22,1478,,1,3,3
2317,2025-05-22,3742,3410,2,3,3
3471,2025-05-22,7227,,3,3,3
6908,2025-05-22,1427,,3,3,3
4476,2025-05-22,611,,5,3,3
1545,2025-05-22,3888,,3,3,3
5131,2025-05-22,5151,,1,3,1
6709,2025-05-22,690,,1,3,2
180,2025-05-22,5414,,3,3,3
6235,2025-05-22,2420,3163,3,3,3
5955,2025-05-22,2518,,3,3,3
3940,2025-05-22,4646,,5,3,4
3606,2025-05-22,2697,,5,3,1
4272,2025-05-22,5053,,5,3,3
486,2025-05-22,4877,,3,3,3
4030,2025-05-22,1389,,3,3,3
2451,2025-05-22,4825,,3,3,3
3531,2025-05-22,6990,,3,3,5
667,2025-05-22,2419,,5,3,3
5894,2025-05-22,4779,,5,3,3
1455,2025-05-22,3770,,3,3,3
1782,2025-05-22,415,415,5,5,4
797,2025-05-22,2210,,3,3,3
481,2025-05-22,6160,,5,3,3
949,2025-05-22,1745,,3,3,3
5242,2025-05-22,771,,5,3,3
1649,2025-05-22,6553,2348,3,3,5
6737,2025-05-22,2951,,5,3,4
1400,2025-05-22,6341,,5,3,3
6282,2025-05-22,4727,,3,3,3
5457,2025-05-22,612,,5,3,3
4696,2025-05-22,4231,,5,3,3
2355,2025-05-22,6193,,1,3,1
930,2025-05-22,3511,233,2,3,2
3985,2025-05-22,1198,,5,3,1
1502,2025-05-22,3075,,2,3,2
2633,2025-05-22,7074,,5,3,3
4256,2025-05-22,919,,5,3,3
6685,2025-05-22,603,,5,3,4
24,2025-05-22,3677,,3,3,3
2997,2025-05-22,3205,,5,3,3
206,2025-05-22,974,,3,3,3
6708,2025-05-22,2901,,5,3,3
1647,2025-05-22,16,242,5,5,5
3519,2025-05-23,4520,,5,3,3
1793,2025-05-23,1764,,5,3,3
673,2025-05-23,5416,,4,3,3
5786,2025-05-23,5578,,5,3,3
442,2025-05-23,1496,,5,3,3
5600,2025-05-23,2462,,5,3,3
1123,2025-05-23,7115,,3,3,3
1572,2025-05-23,2838,,3,3,3
715,2025-05-23,3238,,5,3,3
3429,2025-05-23,5201,,1,3,1
4823,2025-05-23,5227,1044,3,3,5
4099,2025-05-23,829,,3,3,3
6364,2025-05-23,17,,5,3,3
4372,2025-05-23,5437,,3,3,3
2215,2025-05-23,5943,,3,3,3
6589,2025-05-23,1202,2261,5,5,5
5185,2025-05-23,5868,,1,3,1
2521,2025-05-23,3748,,3,3,3
1522,2025-05-23,1021,96,1,3,3
2814,2025-05-23,4565,2578,4,3,4
5528,2025-05-23,957,,5,3,3
4283,2025-05-23,4529,,1,3,3
5083,2025-05-23,4864,,4,3,5
2840,2025-05-23,3083,,3,3,3
6351,2025-05-23,257,,3,3,3
4145,2025-05-23,5768,5506,4,5,4
419,2025-05-23,454,,3,3,3
5397,2025-05-23,3749,,5,3,4
3551,2025-05-23,7116,,5,3,3
1963,2025-05-23,6709,,5,3,3
2667,2025-05-23,498,,3,3,3
1854,2025-05-23,7113,,3,3,3
2445,2025-05-23,631,,3,3,3
98,2025-05-23,6441,,4,3,3
761,2025-05-23,3138,,3,3,3
2506,2025-05-23,3706,,5,3,4
3607,2025-05-23,3134,,4,3,5
932,2025-05-23,3289,,4,3,3
3922,2025-05-23,2186,,5,3,3
942,2025-05-23,2606,,3,3,3
1720,2025-05-23,4233,5308,3,3,3
4084,2025-05-23,1020,7196,4,4,4
760,2025-05-23,4755,,5,5,5
5000,2025-05-23,1133,,4,3,5
3478,2025-05-23,4417,,5,3,3
3182,2025-05-23,5238,,3,3,3
5930,2025-05-23,4393,,3,3,3
2137,2025-05-23,912,,1,3,1
2484,2025-05-23,3706,,5,3,3
203,2025-05-23,3958,,1,1,1
4257,2025-05-23,3857,,3,3,3
4,2025-05-23,2948,,5,5,5
5495,2025-05-23,3908,,1,3,1
812,2025-05-23,2118,,3,3,5
2260,2025-05-23,2123,,3,3,3
2185,2025-05-23,5292,,3,3,2
4507,2025-05-23,590,,5,3,3
3397,2025-05-23,554,,1,3,1
3634,2025-05-23,3340,,5,3,3
2221,2025-05-23,5089,,3,3,4
766,2025-05-23,347,,2,3,1
2234,2025-05-23,4161,,5,3,3
854,2025-05-23,5976,,5,3,1
330,2025-05-23,1341,,5,3,3
2491,2025-05-23,5226,,3,3,3
1560,2025-05-23,3484,,5,3,3
967,2025-05-23,1883,,1,1,1
5141,2025-05-23,298,,5,5,4
5816,2025-05-23,4392,,5,3,4
3753,2025-05-23,256,,3,3,3
751,2025-05-23,20,,1,3,1
2145,2025-05-23,6872,,1,3,1
3524,2025-05-23,6802,,3,3,3
246,2025-05-23,3117,881,3,3,2
6656,2025-05-23,804,,5,3,4
4216,2025-05-23,5784,,4,3,5
4060,2025-05-23,5921,,5,3,3
103,2025-05-23,5034,,3,3,3
4275,2025-05-23,5134,,3,3,3
3805,2025-05-23,1021,6597,3,3,3
2121,2025-05-23,7220,,5,4,5
2746,2025-05-23,2589,,3,3,3
5664,2025-05-23,3499,,2,3,1
5903,2025-05-23,3295,,5,3,3
6376,2025-05-23,2197,,3,3,3
5699,2025-05-23,7008,,3,3,3
2775,2025-05-23,2236,,1,3,1
4927,2025-05-23,4306,,3,3,3
1803,2025-05-23,938,,3,3,3
2456,2025-05-23,2418,,5,5,5
1007,2025-05-23,5514,,5,3,3
