id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2,likert_scale_Q3
3664,2024-11-10,1078,,3,5,3
3111,2024-11-10,3758,,3,3,1
2406,2024-11-10,3294,,2,1,2
3380,2024-11-10,2156,,5,5,1
3427,2024-11-10,617,,5,5,1
4409,2024-11-10,2515,,5,5,1
2514,2024-11-10,2089,,3,3,1
917,2024-11-10,2766,,5,5,1
2803,2024-11-10,1215,,4,4,1
2847,2024-11-10,810,,5,5,1
93,2024-11-10,1249,,5,5,1
2011,2024-11-10,425,,5,5,1
819,2024-11-10,3157,,5,5,1
4135,2024-11-10,3453,,5,5,1
58,2024-11-10,1078,,5,5,1
4605,2024-11-10,868,,5,5,1
2140,2024-11-10,275,,3,3,3
506,2024-11-10,3712,,4,5,1
156,2024-11-10,3746,,5,5,1
3671,2024-11-10,2854,,3,3,3
4629,2024-11-10,1358,,3,3,3
2477,2024-11-10,1603,,5,5,1
2249,2024-11-10,336,,1,1,4
2883,2024-11-10,2199,,4,5,1
4418,2024-11-10,2325,,3,3,3
4659,2024-11-10,1193,,5,5,1
2616,2024-11-10,3223,,3,4,3
3002,2024-11-10,170,,5,5,1
871,2024-11-10,2472,,5,5,1
2482,2024-11-10,1211,,3,3,3
1833,2024-11-10,92,,5,5,1
1609,2024-11-10,969,,5,5,1
3311,2024-11-10,2714,,4,4,1
24,2024-11-10,2901,,5,5,1
840,2024-11-10,2242,,3,3,3
4669,2024-11-10,996,,5,5,1
2144,2024-11-10,2327,,3,5,3
940,2024-11-10,284,,1,1,1
2385,2024-11-10,267,,1,1,1
2418,2024-11-10,851,,3,3,3
911,2024-11-10,29,,3,4,1
1151,2024-11-10,1694,,5,5,1
152,2024-11-10,2732,3556,5,5,1
1061,2024-11-10,1521,,5,5,1
4143,2024-11-10,58,,3,3,3
856,2024-11-10,2865,,3,3,3
1280,2024-11-10,1014,,3,5,1
83,2024-11-10,2451,,3,5,1
3364,2024-11-10,2739,,3,3,1
2877,2024-11-10,255,,3,3,3
1973,2024-11-10,1204,,5,5,1
1828,2024-11-10,3222,,3,1,1
1012,2024-11-10,969,,3,3,3
4360,2024-11-10,3299,,5,5,1
3570,2024-11-10,2338,,5,5,1
3823,2024-11-10,1108,,5,5,1
3468,2024-11-10,1834,,5,5,1
1621,2024-11-10,183,,5,5,1
726,2024-11-10,847,,4,5,1
682,2024-11-10,2727,,5,5,1
323,2024-11-10,3540,,3,5,3
732,2024-11-10,828,,3,4,3
4165,2024-11-10,473,,3,5,3
3000,2024-11-10,3411,,3,4,3
1346,2024-11-10,957,,3,4,3
3321,2024-11-10,88,,3,5,1
962,2024-11-10,1177,,5,5,1
1230,2024-11-10,3691,,3,3,3
353,2024-11-10,1360,,3,5,1
211,2024-11-10,3535,,5,5,1
1732,2024-11-10,3187,,3,4,3
4431,2024-11-10,235,,3,3,3
564,2024-11-10,1676,,3,4,1
3695,2024-11-10,1094,,3,5,1
2653,2024-11-10,3268,,5,5,1
317,2024-11-10,3335,,1,1,5
115,2024-11-10,1176,,5,5,1
2314,2024-11-10,2648,,5,5,1
2956,2024-11-10,109,,5,5,1
2218,2024-11-10,3540,,3,3,3
241,2024-11-10,2042,,4,4,1
1452,2024-11-10,1886,,3,4,1
2337,2024-11-10,2974,,3,4,3
2547,2024-11-10,1040,,3,3,3
3459,2024-11-10,2642,,3,3,3
2566,2024-11-10,1124,,5,5,1
2889,2024-11-10,1919,,5,5,1
349,2024-11-10,481,,3,4,3
3099,2024-11-10,2205,,4,5,1
1356,2024-11-10,1222,,3,4,3
4104,2024-11-10,3287,,3,4,3
1557,2024-11-10,3555,,4,4,3
1618,2024-11-10,2925,,5,5,1
781,2024-11-10,2630,,5,5,1
4114,2024-11-10,354,,5,5,1
387,2024-11-10,2705,,4,5,1
2773,2024-11-10,1485,,5,5,1
4355,2024-11-10,2118,,3,4,3
3845,2024-11-10,3697,,3,3,3
2581,2024-11-10,1094,,4,5,1
2259,2024-11-10,3618,,3,3,3
2102,2024-11-10,3621,,5,5,1
1560,2024-11-10,1418,,5,5,1
2736,2024-11-10,2622,,5,5,1
4048,2024-11-10,3268,,3,3,3
3952,2024-11-10,3219,,5,5,1
1951,2024-11-10,1390,,3,3,3
2819,2024-11-10,657,,5,5,1
1093,2024-11-10,2925,,5,5,1
3007,2024-11-10,1176,,5,5,1
1731,2024-11-10,3217,,5,5,1
824,2024-11-10,914,,5,5,1
878,2024-11-10,1477,,5,5,1
2963,2024-11-10,3670,,3,4,3
3231,2024-11-10,1918,,3,3,3
3367,2024-11-10,2746,,3,3,3
3463,2024-11-10,356,,5,5,1
2060,2024-11-10,1799,,5,5,1
262,2024-11-10,834,,5,5,1
785,2024-11-10,1983,,3,4,3
3994,2024-11-10,2853,,3,5,1
958,2024-11-10,742,,5,5,1
789,2024-11-10,3323,,4,4,1
2775,2024-11-10,998,,4,4,1
444,2024-11-10,741,,5,5,1
4324,2024-11-10,3527,,1,1,5
185,2024-11-10,2441,,5,5,1
3126,2024-11-10,2533,,5,5,1
375,2024-11-10,1041,,5,5,1
590,2024-11-10,1969,,5,5,1
3309,2024-11-10,2954,,5,5,1
3689,2024-11-10,3777,,5,5,1
2632,2024-11-10,623,,3,5,3
699,2024-11-10,2297,,3,3,3
3714,2024-11-10,1484,,5,5,1
4245,2024-11-10,1846,3677,5,5,1
1485,2024-11-10,100,,5,5,1
696,2024-11-10,3300,,5,5,1
704,2024-11-10,673,,3,3,3
383,2024-11-10,936,,3,4,3
849,2024-11-10,1799,,3,5,1
1994,2024-11-10,1798,,3,5,1
1311,2024-11-10,2559,,5,5,1
404,2024-11-10,272,,5,5,1
2202,2024-11-10,2467,,5,5,1
4336,2024-11-10,44,,4,5,1
605,2024-11-10,2243,,3,3,3
4306,2024-11-10,603,,5,5,1
3382,2024-11-10,766,,5,5,1
4469,2024-11-10,1377,,1,1,5
3607,2024-11-10,856,,3,4,3
514,2024-11-10,3646,,4,5,1
1801,2024-11-10,3659,,5,5,1
1026,2024-11-10,1800,,3,5,1
190,2024-11-10,312,,5,5,1
3042,2024-11-10,1346,,3,4,3
3841,2024-11-10,535,,5,5,1
2749,2024-11-10,3282,,5,5,1
2542,2024-11-10,3596,,1,1,5
3039,2024-11-10,2,,5,5,1
1971,2024-11-10,312,,5,5,1
3410,2024-11-10,1935,,5,5,1
472,2024-11-10,2009,,3,4,1
896,2024-11-10,2824,,5,5,1
3196,2024-11-10,3130,,5,5,1
4695,2024-11-10,2091,,5,5,1
1685,2024-11-10,423,,5,5,1
120,2024-11-10,577,,3,3,2
600,2024-11-10,1688,,3,3,3
863,2024-11-10,3575,,5,5,1
3302,2024-11-10,2177,,4,5,1
588,2024-11-10,3533,,5,5,1
3478,2024-11-10,946,,5,5,1
2143,2024-11-10,2804,,5,5,1
1371,2024-11-10,1334,,1,1,5
1696,2024-11-10,2039,,5,5,1
386,2024-11-10,1045,,5,5,1
3257,2024-11-10,2656,,5,5,1
1378,2024-11-10,3053,,5,5,1
547,2024-11-10,2090,,5,5,1
4379,2024-11-10,3533,,3,5,3
3859,2024-11-10,1201,,5,5,1
2072,2024-11-10,2103,,5,5,1
4534,2024-11-10,2618,,5,5,1
1208,2024-11-10,806,,5,5,1
4582,2024-11-10,618,,5,5,1
3902,2024-11-10,2948,,3,3,3
965,2024-11-10,946,,5,5,1
4366,2024-11-10,508,,5,5,1
236,2024-11-10,1860,,3,3,3
3959,2024-11-10,1471,,5,5,1
595,2024-11-10,2831,,4,5,1
2699,2024-11-10,991,,3,4,1
669,2024-11-10,3634,,5,5,1
2555,2024-11-10,1710,,5,5,1
795,2024-11-10,523,,5,5,1
868,2024-11-10,2004,,5,5,1
3943,2024-11-10,1409,,5,5,1
545,2024-11-10,688,,5,5,1
2899,2024-11-10,3773,,5,5,1
2809,2024-11-10,1757,,5,5,1
2944,2024-11-10,1329,,5,5,1
1890,2024-11-10,2574,,5,5,1
4023,2024-11-10,2758,,5,5,1
151,2024-11-10,3386,,3,4,3
6,2024-11-10,589,,3,3,3
2840,2024-11-10,2226,,5,5,1
2839,2024-11-10,2581,,5,5,1
966,2024-11-10,2873,,5,5,1
620,2024-11-10,1561,,3,5,1
1018,2024-11-10,1272,,3,3,3
3432,2024-11-10,2166,,5,5,1
1068,2024-11-10,2065,,5,5,1
3482,2024-11-10,59,,5,5,1
4252,2024-11-10,2004,,5,5,1
84,2024-11-10,1703,,1,1,5
1326,2024-11-10,1718,,3,5,3
941,2024-11-10,2506,,1,1,5
1198,2024-11-10,3725,,5,5,1
3669,2024-11-10,3416,,3,3,3
4149,2024-11-10,1181,,3,5,3
2459,2024-11-10,2926,,3,3,3
4546,2024-11-10,1201,,3,4,3
745,2024-11-10,576,,3,3,3
74,2024-11-10,824,,3,4,3
1425,2024-11-10,2028,,5,5,1
1076,2024-11-10,3398,,5,5,1
2492,2024-11-10,1290,,1,1,5
1002,2024-11-10,2240,,5,5,1
3261,2024-11-10,2743,,3,4,3
4260,2024-11-10,3381,,5,5,1
3383,2024-11-10,1337,,5,5,1
2004,2024-11-10,3486,,4,5,1
4290,2024-11-10,3653,295,4,5,1
968,2024-11-10,708,,5,5,1
4613,2024-11-10,1025,,3,4,3
583,2024-11-10,3118,,3,4,3
3980,2024-11-10,3655,,5,5,1
3073,2024-11-10,2980,,3,3,3
3242,2024-11-10,442,,3,4,3
2229,2024-11-10,1858,,3,4,3
4498,2024-11-10,3735,,3,3,3
1476,2024-11-10,3149,,5,5,1
4155,2024-11-10,2248,,3,4,1
3013,2024-11-10,2740,,5,5,1
4651,2024-11-10,1414,,3,3,1
549,2024-11-10,786,,5,5,1
1373,2024-11-10,2458,,3,4,3
33,2024-11-10,1597,,1,1,5
4434,2024-11-10,2907,,5,5,1
596,2024-11-10,2934,,1,1,5
2793,2024-11-10,1936,,3,5,1
1172,2024-11-10,737,3549,1,1,2
512,2024-11-10,2458,,5,5,1
3044,2024-11-10,926,,3,4,3
859,2024-11-10,3226,,5,5,1
2708,2024-11-10,1414,,5,5,1
2601,2024-11-10,274,,5,5,1
3492,2024-11-10,554,,5,5,1
706,2024-11-10,1372,,3,4,3
2076,2024-11-10,1319,,5,5,1
2850,2024-11-10,3702,,5,5,1
1352,2024-11-10,2528,,5,5,1
1224,2024-11-10,3398,,5,5,1
2013,2024-11-10,453,,5,5,1
2987,2024-11-10,3473,,5,5,1
1847,2024-11-10,1156,,5,5,1
250,2024-11-10,2439,,5,5,1
405,2024-11-10,3015,,5,5,1
3726,2024-11-10,1666,,5,5,1
186,2024-11-10,3799,,3,4,3
1176,2024-11-10,835,,5,5,1
1232,2024-11-10,1656,,3,4,3
2493,2024-11-10,3563,,3,5,1
3220,2024-11-10,3241,,5,5,1
4069,2024-11-10,274,,3,5,3
1077,2024-11-10,920,,3,3,3
2820,2024-11-10,1605,,5,5,1
376,2024-11-10,2435,,1,1,5
3549,2024-11-10,2331,,5,5,1
3049,2024-11-10,2178,,5,5,1
2532,2024-11-10,2807,,3,4,1
2843,2024-11-10,1680,,5,5,1
2848,2024-11-10,887,,4,4,3
2879,2024-11-10,989,,5,5,1
1024,2024-11-10,1714,,3,5,1
2282,2024-11-10,2331,,5,5,1
4214,2024-11-10,1598,,3,4,3
2154,2024-11-10,2302,,5,5,1
1459,2024-11-10,2164,,3,5,3
1414,2024-11-10,1636,,3,5,1
565,2024-11-10,2782,,1,1,5
4224,2024-11-10,382,,5,5,1
784,2024-11-10,3499,,3,5,1
3188,2024-11-10,3566,,3,3,3
3294,2024-11-10,2913,,5,5,1
4513,2024-11-10,126,,4,4,1
2855,2024-11-10,282,,4,5,1
2457,2024-11-10,3060,,3,3,3
532,2024-11-10,2033,,3,3,3
3435,2024-11-10,2963,,5,5,1
2763,2024-11-10,6,,4,5,1
3252,2024-11-10,2679,,5,5,1
4554,2024-11-10,1880,,5,5,1
2256,2024-11-10,2716,,5,5,1
3281,2024-11-10,1586,,5,5,1
3621,2024-11-10,877,,3,3,3
4641,2024-11-10,1680,,4,4,1
3646,2024-11-10,1104,,5,5,1
1773,2024-11-10,6,,3,5,1
4468,2024-11-10,142,,5,5,1
1911,2024-11-10,2240,,5,5,1
2384,2024-11-10,2711,,3,4,1
2853,2024-11-10,2399,,5,5,1
4265,2024-11-10,1339,,5,5,1
3950,2024-11-10,3755,,5,5,1
2014,2024-11-10,1074,,5,5,1
3067,2024-11-10,1997,,1,1,5
1342,2024-11-10,1166,,5,4,1
1540,2024-11-10,1051,,1,1,5
2718,2024-11-10,2788,,5,5,1
4043,2024-11-10,2045,,5,5,1
2213,2024-11-10,6,,5,5,1
2925,2024-11-10,1529,,3,3,3
50,2024-11-10,1190,,3,5,3
4070,2024-11-10,2875,,3,3,3
3179,2024-11-10,1556,,3,4,3
1671,2024-11-10,832,,5,5,1
297,2024-11-10,1995,,3,3,1
4420,2024-11-10,2093,,3,3,1
2001,2024-11-10,2508,,5,5,1
1799,2024-11-10,135,,3,5,3
3491,2024-11-10,319,,3,4,3
2666,2024-11-10,3320,,5,5,1
3906,2024-11-10,132,,5,5,1
2488,2024-11-10,10,,3,4,3
658,2024-11-10,39,,5,5,1
1999,2024-11-10,2158,,5,5,1
1588,2024-11-10,1323,,4,5,1
11,2024-11-10,3698,,5,5,1
4344,2024-11-10,1266,,3,3,3
4558,2024-11-10,3089,,3,4,3
1681,2024-11-10,1741,,3,5,1
4172,2024-11-10,3498,,5,5,1
3872,2024-11-10,770,,4,4,1
3125,2024-11-10,146,,5,5,1
2734,2024-11-10,1898,,1,1,1
4440,2024-11-10,3802,,3,5,1
3034,2024-11-10,1427,,3,4,3
4690,2024-11-10,3649,,5,5,1
1502,2024-11-10,2750,,3,5,3
3759,2024-11-10,2093,,5,5,1
890,2024-11-10,177,,3,4,3
2398,2024-11-10,817,,5,5,1
2631,2024-11-10,1824,,5,5,1
1091,2024-11-10,3350,,5,5,1
788,2024-11-10,3160,,4,4,1
3232,2024-11-10,883,,3,3,3
3907,2024-11-10,1706,,5,5,1
587,2024-11-10,1656,,5,5,1
3622,2024-11-10,588,,5,5,1
2093,2024-11-10,2131,,5,5,1
490,2024-11-10,2487,,5,5,1
1369,2024-11-10,1168,,5,5,1
1614,2024-11-10,1085,,5,5,1
1302,2024-11-10,3018,,5,5,1
991,2024-11-10,2003,,4,4,1
310,2024-11-10,3650,,1,1,5
3315,2024-11-10,2817,,5,5,1
1374,2024-11-10,266,,5,5,1
1915,2024-11-10,861,,5,5,1
299,2024-11-10,2179,,5,5,1
1573,2024-11-10,2307,,1,1,5
2370,2024-11-10,3277,,1,3,4
2866,2024-11-10,3806,,5,5,1
1231,2024-11-10,1336,,5,5,1
2165,2024-11-10,2994,,5,5,1
754,2024-11-10,3258,,5,5,1
710,2024-11-10,3646,,5,5,1
2039,2024-11-10,564,,5,5,1
1141,2024-11-10,2423,,5,5,1
4398,2024-11-10,1056,,5,5,1
2196,2024-11-10,3302,,3,3,1
2021,2024-11-10,613,,5,5,1
2334,2024-11-10,631,,5,5,1
2200,2024-11-10,1503,,3,4,3
617,2024-11-10,1263,,5,5,1
170,2024-11-10,2823,,4,5,1
3355,2024-11-10,639,,3,4,3
1086,2024-11-10,3646,,5,5,1
663,2024-11-10,1669,,1,1,1
4561,2024-11-10,1379,,1,1,5
3894,2024-11-10,631,,5,5,1
2589,2024-11-10,893,,5,5,1
4015,2024-11-10,3168,,5,5,1
3336,2024-11-10,3557,,5,5,1
1769,2024-11-10,1757,,5,5,1
2849,2024-11-10,3027,,5,5,1
1568,2024-11-10,2847,,5,5,1
1822,2024-11-10,189,,5,5,1
3227,2024-11-10,2089,,5,5,1
303,2024-11-10,1607,,5,5,1
2588,2024-11-10,1656,,5,5,1
4118,2024-11-10,411,,4,4,1
2185,2024-11-10,2855,,5,5,1
175,2024-11-10,3199,,5,5,5
284,2024-11-10,1831,,3,3,3
3847,2024-11-10,1958,,4,4,2
3180,2024-11-10,2080,,5,5,1
3627,2024-11-10,1885,,3,4,1
3546,2024-11-10,2563,,5,5,5
2691,2024-11-10,568,,5,5,1
3592,2024-11-10,2817,,5,5,1
2521,2024-11-10,3383,,3,4,3
3467,2024-11-10,1174,,5,5,1
971,2024-11-10,1753,,3,3,3
4146,2024-11-10,898,,3,5,3
1666,2024-11-10,2238,,3,5,1
3712,2024-11-10,1608,332,1,1,3
2333,2024-11-10,134,,5,5,5
1744,2024-11-10,3580,,3,5,3
4466,2024-11-10,1873,,5,5,5
163,2024-11-10,617,,5,5,5
2183,2024-11-10,2277,,4,5,1
2371,2024-11-10,2184,,5,5,5
1301,2024-11-10,204,,4,4,1
4249,2024-11-10,20,,5,5,1
2366,2024-11-10,2683,,4,4,2
3630,2024-11-10,1696,,5,5,1
464,2024-11-10,3580,,5,5,1
3339,2024-11-10,1174,,5,5,1
3286,2024-11-10,1620,,5,5,1
1785,2024-11-10,1803,,3,3,3
3886,2024-11-10,1284,,3,5,1
228,2024-11-10,1386,,5,5,1
942,2024-11-10,2398,,4,4,2
1162,2024-11-10,949,407,2,1,4
4496,2024-11-10,3144,,5,5,1
1256,2024-11-10,187,,5,5,1
1638,2024-11-10,2310,,5,5,1
858,2024-11-10,2079,,5,5,1
454,2024-11-10,812,,3,5,3
1524,2024-11-10,476,,3,3,3
3135,2024-11-10,120,,5,5,1
2629,2024-11-10,172,,5,5,1
3172,2024-11-10,3303,,3,4,3
1442,2024-11-10,3672,,5,5,1
2137,2024-11-10,446,,5,5,1
592,2024-11-10,168,,5,5,1
3486,2024-11-10,3303,,5,5,1
2378,2024-11-10,3638,,5,5,1
891,2024-11-10,1768,,4,4,2
4530,2024-11-10,709,,5,5,1
4315,2024-11-10,3484,,4,4,2
2960,2024-11-10,1454,,3,4,3
4243,2024-11-10,895,,5,5,1
3164,2024-11-10,2078,,5,5,1
2571,2024-11-10,1140,,4,4,1
2274,2024-11-10,1948,,5,5,1
1687,2024-11-10,3684,,5,5,1
1143,2024-11-10,2388,,4,5,1
2823,2024-11-10,2688,,4,4,2
2020,2024-11-10,2074,,5,5,1
341,2024-11-10,2890,,5,5,1
1597,2024-11-10,1677,,3,4,3
4692,2024-11-10,1113,,5,5,1
2952,2024-11-10,436,,3,3,3
3643,2024-11-10,2153,,4,4,1
3149,2024-11-10,1629,,5,5,1
1770,2024-11-10,1333,,5,5,1
2278,2024-11-10,2351,,3,5,1
3942,2024-11-10,2629,,5,5,1
3353,2024-11-10,939,,5,5,1
4194,2024-11-10,3336,,3,4,3
1399,2024-11-10,1234,,5,5,1
1088,2024-11-10,3013,,5,5,1
529,2024-11-10,3327,,5,5,1
4518,2024-11-10,1955,,5,5,1
4471,2024-11-10,3594,,3,4,3
1676,2024-11-10,2871,,5,5,1
3529,2024-11-10,1558,,5,5,1
727,2024-11-10,1004,3205,4,4,2
2114,2024-11-10,3515,,3,4,3
3992,2024-11-10,3159,,5,5,1
4051,2024-11-10,3468,,5,5,1
116,2024-11-10,3539,,5,5,1
3618,2024-11-10,1632,,3,5,1
4063,2024-11-10,2765,,5,5,1
3584,2024-11-10,2097,,5,5,1
984,2024-11-10,2273,,5,5,1
569,2024-11-10,2153,,5,5,1
137,2024-11-10,650,,5,5,1
34,2024-11-10,3054,,5,5,1
2281,2024-11-10,3748,,5,5,1
3047,2024-11-10,2569,,3,4,3
2835,2024-11-10,1924,,5,5,1
1634,2024-11-10,3018,,5,5,1
2756,2024-11-10,2976,,5,5,1
1922,2024-11-10,3181,,5,5,1
1471,2024-11-10,153,,3,4,1
988,2024-11-10,188,,3,4,3
486,2024-11-10,3623,,5,5,1
3645,2024-11-10,1138,,5,5,1
30,2024-11-10,2352,,5,5,1
647,2024-11-10,4,,5,5,1
63,2024-11-10,1686,,5,5,1
808,2024-11-10,1125,,3,4,1
1710,2024-11-10,720,,1,1,5
126,2024-11-10,3460,,4,4,1
2729,2024-11-10,1484,,5,5,1
2564,2024-11-10,1283,,5,5,1
397,2024-11-10,552,,5,5,1
2635,2024-11-10,3708,,3,5,3
1368,2024-11-10,196,,4,4,1
675,2024-11-10,3409,,3,3,3
4177,2024-11-10,775,,5,5,1
2168,2024-11-10,2060,,5,5,1
2661,2024-11-10,252,,5,5,1
2527,2024-11-10,2194,,3,4,3
4239,2024-11-10,74,,5,5,1
2844,2024-11-10,1232,,4,5,1
1972,2024-11-10,333,,3,4,1
22,2024-11-10,7,,5,5,1
1910,2024-11-10,141,,3,4,1
1645,2024-11-10,3692,,5,5,1
3624,2024-11-10,2762,,3,3,3
947,2024-11-10,2771,,3,4,3
3858,2024-11-10,2836,,5,5,1
2251,2024-11-10,1599,,5,5,1
197,2024-11-10,40,,3,4,3
2496,2024-11-10,1982,,3,3,3
3399,2024-11-10,1079,,5,5,1
426,2024-11-10,2494,,3,4,3
4522,2024-11-10,202,,5,5,1
654,2024-11-10,3562,,5,5,1
1408,2024-11-10,2588,,2,2,4
2031,2024-11-10,364,,1,1,5
2027,2024-11-10,2187,,3,4,3
237,2024-11-10,1541,,3,3,3
3358,2024-11-10,1742,,4,4,1
697,2024-11-10,1785,,3,4,3
4397,2024-11-10,615,,4,4,1
182,2024-11-10,132,,4,4,2
3678,2024-11-10,1573,,5,5,1
1023,2024-11-10,3352,,5,5,1
1049,2024-11-10,1913,,5,5,1
1241,2024-11-10,1184,,3,4,1
334,2024-11-10,1827,,5,5,1
145,2024-11-10,1292,,3,4,3
2765,2024-11-10,2101,,5,5,1
2316,2024-11-10,1101,,5,5,1
365,2024-11-10,1981,,5,5,1
2339,2024-11-10,3629,,5,5,1
2467,2024-11-10,1405,,5,5,1
1881,2024-11-10,588,,3,4,3
992,2024-11-10,1102,,3,3,3
2284,2024-11-10,3316,,4,4,2
1324,2024-11-10,1166,,5,5,5
1810,2024-11-10,3664,2140,3,3,1
2563,2024-11-10,3491,1037,5,5,1
3575,2024-11-10,3664,1069,3,3,1
2715,2024-11-10,831,1039,2,3,4
261,2024-11-10,3653,,3,3,1
3003,2024-11-10,3197,3236,5,5,1
4493,2024-11-10,342,,5,5,1
4432,2024-11-10,670,,4,5,1
811,2024-11-10,3003,,3,3,1
1425,2024-11-10,2028,,5,5,1
4290,2024-11-10,3653,295,4,5,1
1172,2024-11-10,737,3549,1,1,2
1176,2024-11-10,835,,5,5,1
2827,2024-11-10,1206,1807,3,2,3
3259,2024-11-10,546,1327,1,1,1
2244,2024-11-10,2736,880,3,4,1
2685,2024-11-10,323,335,3,3,2
2751,2024-11-10,884,2303,5,5,1
333,2024-11-10,2147,3524,3,4,1
4011,2024-11-10,2497,,3,3,3
689,2024-11-10,1479,,3,3,3
552,2024-11-10,954,2292,3,3,3
3884,2024-11-10,964,477,2,2,4
4435,2024-11-10,3572,,5,5,1
2381,2024-11-10,3418,335,5,5,1
3723,2024-11-10,3017,,4,4,1
40,2024-11-10,1789,,1,1,5
3473,2024-11-10,1253,,1,1,5
96,2024-11-10,2071,,5,5,1
4391,2024-11-11,3649,,5,5,1
674,2024-11-11,3696,,5,5,1
1047,2024-11-11,1464,,4,4,1
3568,2024-11-11,1277,,1,1,5
1825,2024-11-11,445,,3,4,3
3895,2024-11-11,3389,,3,4,1
776,2024-11-11,2344,,3,3,3
1210,2024-11-11,175,,5,5,1
4309,2024-11-11,2235,,5,5,1
3489,2024-11-11,1592,,3,4,3
1583,2024-11-11,2608,,5,5,5
923,2024-11-11,947,,3,4,3
154,2024-11-11,1725,,4,4,1
1856,2024-11-11,834,,5,5,1
1751,2024-11-11,3753,,5,5,1
2625,2024-11-11,1446,2301,5,5,1
1298,2024-11-11,3373,,5,5,1
728,2024-11-11,1064,,5,5,1
1808,2024-11-11,2987,,3,4,3
3911,2024-11-11,3553,,5,5,1
4090,2024-11-11,3152,,5,5,1
1379,2024-11-11,2608,,5,5,1
3904,2024-11-11,227,,4,4,1
2111,2024-11-11,966,,3,3,3
208,2024-11-11,2185,,5,5,1
2359,2024-11-11,1568,,1,1,5
212,2024-11-11,230,,3,4,1
4108,2024-11-11,3152,,5,5,1
653,2024-11-11,1540,,2,1,3
1185,2024-11-11,190,,5,5,1
4055,2024-11-11,3305,,5,5,1
2199,2024-11-11,953,,5,5,1
3019,2024-11-11,1239,,5,5,1
1921,2024-11-11,505,,5,5,1
4068,2024-11-11,1722,,5,5,1
1957,2024-11-11,707,,5,5,1
3979,2024-11-11,2909,,4,5,1
2176,2024-11-11,3313,,4,4,1
2943,2024-11-11,785,,3,3,3
1707,2024-11-11,3416,,5,5,1
2777,2024-11-11,2247,,3,3,3
1763,2024-11-11,1147,,3,4,3
1543,2024-11-11,1389,,3,4,1
676,2024-11-11,479,,5,5,1
2432,2024-11-11,1820,,5,5,1
125,2024-11-11,2945,,3,3,3
3937,2024-11-11,447,,3,4,3
3750,2024-11-11,1778,,3,4,3
606,2024-11-11,2332,,5,5,1
491,2024-11-11,2776,,3,4,3
4538,2024-11-11,2832,,5,5,1
344,2024-11-11,2930,,1,1,5
1752,2024-11-11,1455,,2,1,1
362,2024-11-11,645,,3,4,3
4452,2024-11-11,3036,,2,1,1
431,2024-11-11,921,,1,1,1
3178,2024-11-11,527,,3,5,1
3918,2024-11-11,530,,2,1,1
80,2024-11-11,1595,,3,4,3
3181,2024-11-11,260,,5,5,1
3660,2024-11-11,3578,,5,5,1
4500,2024-11-11,1801,,5,5,1
3210,2024-11-11,260,,5,5,1
4556,2024-11-11,2451,,4,4,1
242,2024-11-11,1705,,5,5,1
3861,2024-11-11,556,,5,5,1
4086,2024-11-11,1072,,3,4,3
3480,2024-11-11,3595,,5,5,1
3224,2024-11-11,2579,,5,5,5
4478,2024-11-11,3752,3738,3,3,3
639,2024-11-11,1989,,3,4,3
1539,2024-11-11,3047,,3,4,1
813,2024-11-11,439,,4,4,1
3535,2024-11-11,1989,,3,4,3
2077,2024-11-11,2407,,1,1,5
4320,2024-11-11,952,,5,5,1
231,2024-11-11,3005,,3,3,3
3562,2024-11-11,1730,,5,5,1
1449,2024-11-11,1294,,5,5,1
1343,2024-11-11,2549,,3,3,3
3272,2024-11-11,1761,,5,5,1
2587,2024-11-11,1415,,1,1,5
2245,2024-11-11,3683,,4,4,1
2178,2024-11-11,2063,,5,5,1
139,2024-11-11,646,,4,4,1
646,2024-11-11,194,,5,5,1
124,2024-11-11,3366,,3,4,3
35,2024-11-11,1731,,2,1,1
3742,2024-11-11,3660,,3,3,3
3198,2024-11-11,2067,,5,5,1
780,2024-11-11,47,,3,4,3
337,2024-11-11,194,,3,3,3
4565,2024-11-11,1825,,5,5,1
87,2024-11-11,1229,,2,1,1
1846,2024-11-11,1892,,5,5,1
2235,2024-11-11,2815,,3,5,3
3239,2024-11-11,183,,5,5,1
4073,2024-11-11,1777,,3,4,3
222,2024-11-11,1480,,4,5,1
3944,2024-11-11,2952,,3,4,3
2487,2024-11-11,2118,,4,4,1
3938,2024-11-11,2868,,3,4,3
3780,2024-11-11,286,,3,3,1
2692,2024-11-11,345,,3,4,3
4535,2024-11-11,3092,,4,4,1
2421,2024-11-11,2872,,5,5,1
3948,2024-11-11,2872,,3,4,3
2596,2024-11-11,2099,,1,1,1
544,2024-11-11,1032,,5,5,1
2497,2024-11-11,1161,,3,4,3
2975,2024-11-11,1480,,5,5,1
1889,2024-11-11,2872,,5,5,1
1876,2024-11-11,409,,4,4,2
2829,2024-11-11,159,,1,1,5
2413,2024-11-11,1923,,3,4,1
2771,2024-11-11,3668,,3,3,3
2115,2024-11-11,3001,,3,4,3
1950,2024-11-11,324,,5,5,1
649,2024-11-11,3001,,3,4,3
1392,2024-11-11,3551,,3,4,3
1937,2024-11-11,3424,,5,5,1
4289,2024-11-11,1619,,3,4,3
3439,2024-11-11,3424,,3,4,3
1359,2024-11-11,3309,,5,5,1
599,2024-11-11,2769,,3,4,3
1636,2024-11-11,59,,3,4,3
